id,name,year,rural_pop,urban_pop
71,Tiquisate,2012,-2147442270.0,18960.0
72,Amatitlán,2012,723.0,102495.0
73,Chinautla,2012,8307.0,103399.0
74,Chuarrancho,2012,12339.0,0.0
75,Fraijanes,2012,7769.0,32939.0
76,Mixco,2012,0.0,496140.0
77,Palencia,2012,25586.0,22454.0
78,Petapa,2012,0.0,130315.0
79,San José del Golfo,2012,4355.0,0.0
80,San José Pinula,2012,17788.0,39686.0
81,San Juan Sacatepéquez,2012,48893.0,135423.0
82,San Pedro Ayampuc,2012,28802.0,24686.0
83,San Pedro Sacatepéquez,2012,241.0,34563.0
84,San Raymundo,2012,11423.0,12433.0
85,Santa Catarina Pinula,2012,0.0,63375.0
86,Villa Canales,2012,25451.0,71014.0
87,Villa Nueva,2012,0.0,470183.0
88,ZONA 10,2012,0.0,77421.0
89,ZONA 11,2012,0.0,106679.0
90,ZONA 12,2012,0.0,119043.0
91,ZONA 13,2012,0.0,27988.0
92,ZONA 14,2012,0.0,37731.0
93,ZONA 15,2012,0.0,126784.0
94,ZONA 16,2012,0.0,36421.0
95,ZONA 17,2012,0.0,51010.0
96,ZONA 18,2012,0.0,77138.0
97,ZONA 19,2012,0.0,10818.0
98,ZONA 1,2012,0.0,112697.0
99,ZONA 22,2012,0.0,42473.0
100,ZONA 24,2012,0.0,1095.0
101,ZONA 25,2012,0.0,5184.0
102,ZONA 2,2012,0.0,37199.0
103,ZONA 3,2012,0.0,37825.0
104,ZONA 4,2012,0.0,11551.0
105,ZONA 5,2012,0.0,70186.0
106,ZONA 6,2012,0.0,60544.0
107,ZONA 7,2012,0.0,123967.0
108,ZONA 8,2012,0.0,20131.0
109,ZONA 9,2012,0.0,44392.0
110,Aguacatán,2012,48198.0,0.0
111,Chiantla,2012,73868.0,838.0
112,Colotenango,2012,15693.0,0.0
113,Concepción Huista,2012,41724.0,0.0
114,Cuilco,2012,86933.0,0.0
115,Huehuetenango,2012,30147.0,29329.0
116,Jacaltenango,2012,29077.0,0.0
117,La Democracia,2012,30129.0,0.0
118,La Libertad,2012,35059.0,0.0
119,Malacatancito,2012,4886.0,74777.0
120,Nentón,2012,31265.0,0.0
121,San Antonio Huista,2012,13929.0,0.0
122,San Gaspar Ixchil,2012,10741.0,0.0
123,San Ildefonso Ixtahuacán,2012,70072.0,0.0
124,San Juan Atitán,2012,7129.0,0.0
125,San Juan Ixcoy,2012,7372.0,24725.0
126,San Mateo Ixtatán,2012,17827.0,0.0
127,San Miguel Acatán,2012,27592.0,0.0
128,San Pedro Necta,2012,17242.0,0.0
129,San Rafael La Independencia,2012,28236.0,0.0
130,San Rafael Petzal,2012,10224.0,0.0
131,San Sebastián Coatán,2012,27148.0,0.0
132,San Sebastián Huehuetenango,2012,23158.0,0.0
133,Santa Ana Huista,2012,28575.0,0.0
134,Santa Bárbara,2012,31915.0,0.0
135,Santa Cruz Barillas,2012,99270.0,0.0
136,Santa Eulalia,2012,22426.0,0.0
137,Santiago Chimaltenango,2012,6693.0,0.0
138,Soloma,2012,16780.0,6374.0
139,Tectitán,2012,10436.0,0.0
140,Todos Santos Cuchumatán,2012,36196.0,0.0
141,El Estor,2012,63510.0,0.0
142,Livingston,2012,-6442421674.0,0.0
143,Los Amates,2012,67015.0,0.0
144,Morales,2012,60910.0,44024.0
145,NA,2012,-2147479771.0,0.0
146,Puerto Barrios,2012,-2147458780.0,66503.0
147,San Luis,2012,12205.0,0.0
148,Jalapa,2012,60788.0,68981.0
149,Mataquescuintla,2012,39234.0,0.0
150,Monjas,2012,28510.0,0.0
151,San Carlos Alzatate,2012,12070.0,0.0
152,San Luis Jilotepeque,2012,26342.0,0.0
153,San Manuel Chaparrón,2012,12194.0,0.0
154,San Pedro Pinula,2012,55106.0,73.0
155,Agua Blanca,2012,14357.0,0.0
156,Asunción Mita,2012,33252.0,17363.0
157,Atescatempa,2012,17919.0,0.0
158,Comapa,2012,27860.0,0.0
159,Conguaco,2012,20419.0,0.0
160,El Adelanto,2012,9256.0,0.0
161,El Progreso,2012,11849.0,14016.0
162,Jalpatagua,2012,28512.0,0.0
163,Jerez,2012,6780.0,14.0
164,Jutiapa,2012,83377.0,52001.0
165,Moyuta,2012,-8589889292.0,0.0
166,Pasaco,2012,-2147474581.0,0.0
167,Quezada,2012,22084.0,0.0
168,San José Acatempa,2012,17983.0,0.0
169,Santa Catarina Mita,2012,28750.0,0.0
170,Yupiltepeque,2012,14724.0,0.0
171,Zapotitlán,2012,11589.0,0.0
172,Dolores,2012,45255.0,0.0
173,Flores,2012,30191.0,38156.0
174,La Libertad,2012,85631.0,0.0
175,Melchor de Mencos,2012,24710.0,0.0
176,Poptún,2012,49980.0,0.0
177,San Andrés,2012,20551.0,89.0
178,San Benito,2012,1186.0,7242.0
179,San Francisco,2012,6119.0,0.0
180,San José,2012,1854.0,9541.0
181,San Luis,2012,59343.0,0.0
182,Santa Ana,2012,6925.0,259.0
183,Sayaxché,2012,73529.0,0.0
184,Almolonga,2012,0.0,17218.0
185,Cabricán,2012,25322.0,0.0
186,Cajolá,2012,12420.0,8.0
187,Cantel,2012,3553.0,37038.0
188,Coatepeque,2012,66982.0,51740.0
189,Colomba,2012,42174.0,86.0
190,Concepción Chiquirichapa,2012,18016.0,0.0
191,El Palmar,2012,27458.0,0.0
192,Flores Costa Cuca,2012,22972.0,147.0
193,Génova,2012,39810.0,0.0
194,Huitán,2012,11386.0,0.0
195,La Esperanza,2012,0.0,20671.0
196,Olintepeque,2012,0.0,31010.0
197,Ostuncalco,2012,22827.0,32209.0
198,Palestina de Los Altos,2012,15004.0,0.0
199,Quetzaltenango,2012,4025.0,154012.0
200,Salcajá,2012,0.0,24225.0
201,San Carlos Sija,2012,36750.0,0.0
202,San Francisco La Unión,2012,6926.0,438.0
203,San Martín Sacatepéquez,2012,29112.0,0.0
204,San Mateo,2012,629.0,4907.0
205,San Miguel Sigüilá,2012,592.0,5001.0
206,Sibilia,2012,11343.0,0.0
207,Zunil,2012,10705.0,2582.0
208,Canillá,2012,12089.0,0.0
209,Chajul,2012,43380.0,0.0
210,Chicaman,2012,32379.0,0.0
211,Chiché,2012,21546.0,4096.0
212,Chichicastenango,2012,129690.0,0.0
213,Chinique,2012,8826.0,0.0
214,Cunén,2012,31370.0,0.0
215,Ixcán,2012,54757.0,0.0
216,Joyabaj,2012,63043.0,0.0
217,Nebaj,2012,58338.0,0.0
218,Pachalúm,2012,11231.0,0.0
219,Patzité,2012,7558.0,3.0
220,Sacapulas,2012,44870.0,0.0
221,San Andrés Sajcabajá,2012,27305.0,0.0
222,San Antonio Ilotenango,2012,23683.0,16683.0
223,San Bartolomé Jocotenango,2012,9927.0,0.0
224,San Juan Cotzal,2012,30639.0,0.0
225,San Pedro Jocopilas,2012,26608.0,0.0
226,Santa Cruz del Quiché,2012,16689.0,46074.0
227,Uspantán,2012,57707.0,0.0
228,Zacualpa,2012,25283.0,0.0
229,Champerico,2012,-10737385847.0,0.0
230,El Asintal,2012,33114.0,0.0
231,Nuevo San Carlos,2012,22939.0,5811.0
232,Retalhuleu,2012,-8589894272.0,56160.0
233,San Andrés Villa Seca,2012,-2147430434.0,2360.0
234,San Felipe,2012,12442.0,10842.0
235,San Martín Zapotitlán,2012,51.0,10161.0
236,San Sebastián,2012,0.0,28993.0
237,Santa Cruz Muluá,2012,7591.0,5177.0
238,Alotenango,2012,12501.0,8642.0
239,Antigua Guatemala,2012,105.0,53071.0
240,Ciudad Vieja,2012,180.0,30597.0
241,Jocotenango,2012,0.0,21957.0
242,Magdalena Milpas Altas,2012,19.0,12847.0
243,Pastores,2012,305.0,16090.0
244,San Antonio Aguas Calientes,2012,0.0,11004.0
245,San Bartolomé Milpas Altas,2012,0.0,9406.0
246,San Lucas Sacatepéquez,2012,0.0,25238.0
247,San Miguel Dueñas,2012,3709.0,7984.0
248,Santa Catarina Barahona,2012,731.0,2864.0
249,Santa Lucía Milpas Altas,2012,0.0,14467.0
250,Santa María de Jesús,2012,16053.0,948.0
251,Santiago Sacatepéquez,2012,0.0,27083.0
252,Santo Domingo Xenacoj,2012,1123.0,11560.0
253,Sumpango,2012,1115.0,34110.0
254,Ayutla,2012,9590.0,25642.0
255,Catarina,2012,28930.0,1007.0
256,Comitancillo,2012,57485.0,0.0
257,Concepción Tutuapa,2012,62776.0,0.0
258,El Quetzal,2012,19078.0,3537.0
259,El Rodeo,2012,16188.0,0.0
260,El Tumbador,2012,42453.0,0.0
261,Esquipulas Palo Gordo,2012,9804.0,0.0
262,Ixchiguan,2012,28346.0,0.0
263,La Reforma,2012,18146.0,127.0
264,Malacatán,2012,41766.0,45757.0
265,Nuevo Progreso,2012,30019.0,0.0
266,Ocos,2012,30258.0,3861.0
267,Pajapita,2012,20223.0,2819.0
268,Río Blanco,2012,6003.0,0.0
269,San Antonio Sacatepéquez,2012,15421.0,621.0
270,San Cristobal Cucho,2012,16425.0,0.0
271,San José Ojetenam,2012,22455.0,0.0
272,San Lorenzo,2012,16283.0,32.0
273,San Marcos,2012,19285.0,27564.0
274,San Miguel Ixtahuacán,2012,39826.0,0.0
275,San Pablo,2012,41380.0,1413.0
276,San Pedro Sacatepéquez,2012,13009.0,58638.0
277,San Rafaél Pie de la Cuesta,2012,16958.0,0.0
278,San Sibinal,2012,14737.0,0.0
279,Sipacapa,2012,17066.0,0.0
280,Tacaná,2012,78370.0,0.0
281,Tajumulco,2012,50415.0,0.0
282,Tejutla,2012,35260.0,0.0
283,Barberena,2012,17733.0,27728.0
284,Casillas,2012,26319.0,0.0
285,Chiquimulilla,2012,-15032329604.0,0.0
286,Cuilapa,2012,14160.0,17108.0
287,Guazacapán,2012,15804.0,0.0
288,Nueva Santa Rosa,2012,35188.0,0.0
289,Oratorio,2012,27987.0,0.0
290,Pueblo Nuevo Viñas,2012,22324.0,0.0
291,San Juan Tecuaco,2012,10397.0,0.0
292,San Rafaél Las Flores,2012,12256.0,0.0
293,Santa Cruz Naranjo,2012,14422.0,0.0
294,Santa María Ixhuatán,2012,29049.0,0.0
295,Santa Rosa de Lima,2012,21427.0,0.0
296,Taxisco,2012,-12884875447.0,0.0
297,Concepción,2012,4332.0,424.0
298,Nahualá,2012,62654.0,458.0
299,NA,2012,1603.0,2154.0
300,Panajachel,2012,0.0,10243.0
301,San Andrés Semetabaj,2012,6338.0,3555.0
302,San Antonio Palopó,2012,13333.0,0.0
303,San José Chacayá,2012,3031.0,12.0
304,San Juan La Laguna,2012,14337.0,0.0
305,San Lucas Tolimán,2012,26768.0,0.0
306,San Marcos La Laguna,2012,240.0,0.0
307,San Pablo La Laguna,2012,4226.0,0.0
308,San Pedro La Laguna,2012,7436.0,0.0
309,Santa Catarina Ixtahuacan,2012,52172.0,316.0
310,Santa Catarina Palopó,2012,4986.0,77.0
311,Santa Clara La Laguna,2012,13413.0,0.0
312,Santa Cruz La Laguna,2012,2208.0,3351.0
313,Santa Lucía Utatlán,2012,22776.0,0.0
314,Santa María Visitación,2012,2946.0,0.0
315,Santiago Atitlán,2012,38912.0,0.0
316,Sololá,2012,22816.0,62118.0
317,Chicacao,2012,55450.0,22.0
318,Cuyotenango,2012,18794.0,14238.0
319,Mazatenango,2012,1535.0,78401.0
320,Patulul,2012,25081.0,0.0
321,Pueblo Nuevo,2012,10218.0,0.0
322,Río Bravo,2012,20355.0,0.0
323,Samayac,2012,2275.0,18421.0
324,San Antonio Suchitepéquez,2012,48437.0,0.0
325,San Bernardino,2012,5497.0,10871.0
326,San Francisco Zapotitlán,2012,9529.0,64.0
327,San Gabriel,2012,342.0,7577.0
328,San José El Idolo,2012,5826.0,0.0
329,San Juan Bautista,2012,8168.0,0.0
330,San Lorenzo,2012,-6442438998.0,0.0
331,San Miguel Panán,2012,5022.0,0.0
332,San Pablo Jocopilas,2012,8204.0,13096.0
333,Santa Bárbara,2012,21683.0,0.0
334,Santo Domingo Suchitepequez,2012,-2147436204.0,19.0
335,Santo Tomás La Unión,2012,10147.0,0.0
336,Zunilito,2012,16614.0,0.0
337,Momostenango,2012,110199.0,8.0
338,San Andrés Xecul,2012,784.0,32775.0
339,San Bartolo,2012,10967.0,0.0
340,San Cristóbal Totonicapán,2012,2413.0,28001.0
341,San Francisco El Alto,2012,32682.0,24275.0
342,Santa Lucía La Reforma,2012,14674.0,0.0
343,Santa María Chiquimula,2012,41984.0,23.0
344,Totonicapán,2012,32848.0,88979.0
345,Cabañas,2012,14516.0,0.0
346,Estanzuela,2012,5394.0,11030.0
347,Gualán,2012,55647.0,0.0
348,Huité,2012,11759.0,0.0
349,La Unión,2012,28706.0,0.0
350,Río Hondo,2012,19212.0,1565.0
351,San Diego,2012,7268.0,0.0
352,Teculután,2012,19247.0,0.0
353,Usumatlán,2012,11355.0,0.0
354,Zacapa,2012,23068.0,47803.0
1,Chahal,2013,17832.0,0.0
2,Chisec,2013,96349.0,0.0
3,Cobán,2013,76041.0,90794.0
4,Fray Bartolomé de las Casas,2013,56851.0,0.0
5,Lanquín,2013,29873.0,0.0
6,Panzós,2013,92313.0,0.0
7,San Cristóbal Verapaz,2013,57505.0,0.0
8,San Juan Chamelco,2013,53274.0,0.0
9,San Pedro Carchá,2013,150822.0,31223.0
10,Santa Cruz Verapaz,2013,31053.0,0.0
11,Santa María Cahabón,2013,44683.0,0.0
12,Senahú,2013,74928.0,0.0
13,Tactic,2013,31912.0,0.0
14,Tamahú,2013,11703.0,0.0
15,Tucurú,2013,35501.0,0.0
16,Cubulco,2013,53953.0,0.0
17,Granados,2013,15162.0,0.0
18,Purulhá,2013,45216.0,0.0
19,Rabinal,2013,40302.0,0.0
20,Salamá,2013,25303.0,34401.0
21,San Jerónimo,2013,22032.0,0.0
22,San Miguel Chicaj,2013,29402.0,0.0
23,Santa Cruz El Chol,2013,10740.0,0.0
24,Acatenango,2013,23423.0,0.0
25,Chimaltenango,2013,827.0,93920.0
26,Comalapa,2013,7979.0,36322.0
27,El Tejar,2013,422.0,15955.0
28,Parramos,2013,3562.0,8479.0
29,Patzún,2013,17571.0,36572.0
30,Patzicía,2013,33160.0,187.0
31,Pochuta,2013,13424.0,0.0
32,San Andrés Itzapa,2013,11851.0,14153.0
33,San José Poaquil,2013,27951.0,0.0
34,San Martín Jilotepeque,2013,71671.0,2941.0
35,Santa Apolonia,2013,10408.0,0.0
36,Santa Cruz Balanyá,2013,6349.0,0.0
37,Tecpán Guatemala,2013,84281.0,154.0
38,Yepocapa,2013,29493.0,0.0
39,Zaragoza,2013,17908.0,3875.0
40,Camotán,2013,47126.0,0.0
41,Chiquimula,2013,25587.0,75749.0
42,Concepción Las Minas,2013,16007.0,0.0
43,Esquipulas,2013,25152.0,30507.0
44,Ipala,2013,25808.0,0.0
45,Jocotán,2013,57926.0,0.0
46,Olopa,2013,22978.0,0.0
47,Quezaltepeque,2013,28858.0,0.0
48,San Jacinto,2013,13696.0,0.0
49,San José La Arada,2013,9514.0,0.0
50,San Juan Ermita,2013,15320.0,0.0
51,El Jícaro,2013,10874.0,0.0
52,Guastatoya,2013,13855.0,8862.0
53,Morazán,2013,14383.0,0.0
54,San Agustín Acasaguastlán,2013,45477.0,0.0
55,San Antonio La Paz,2013,19454.0,0.0
56,San Cristóbal Acasaguastlán,2013,10273.0,0.0
57,Sanarate,2013,43066.0,0.0
58,Sansare,2013,11820.0,0.0
59,Escuintla,2013,14881.0,135186.0
60,Guanagazapa,2013,23025.0,0.0
61,Iztapa,2013,-2147477915.0,-2147477950.0
62,La Democracia,2013,18207.0,0.0
63,La Gomera,2013,-6442388246.0,0.0
64,Masagua,2013,40085.0,605.0
65,Nueva Concepción,2013,-2147401336.0,0.0
66,Palín,2013,469.0,56025.0
67,San José,2013,16014.0,-2147436952.0
68,San Vicente Pacaya,2013,1496.0,15274.0
69,Santa Lucía Cotzumalguapa,2013,47517.0,66248.0
70,Siquinalá,2013,2391.0,15073.0
71,Tiquisate,2013,-2147441465.0,19337.0
72,Amatitlán,2013,738.0,104487.0
73,Chinautla,2013,8467.0,105411.0
74,Chuarrancho,2013,12582.0,0.0
75,Fraijanes,2013,7915.0,33607.0
76,Mixco,2013,0.0,505795.0
77,Palencia,2013,26091.0,22891.0
78,Petapa,2013,0.0,132842.0
79,San José del Golfo,2013,4438.0,0.0
80,San José Pinula,2013,18118.0,40454.0
81,San Juan Sacatepéquez,2013,49838.0,138064.0
82,San Pedro Ayampuc,2013,29356.0,25167.0
83,San Pedro Sacatepéquez,2013,247.0,35235.0
84,San Raymundo,2013,11650.0,12674.0
85,Santa Catarina Pinula,2013,0.0,64608.0
86,Villa Canales,2013,25965.0,72386.0
87,Villa Nueva,2013,0.0,479332.0
88,ZONA 10,2013,0.0,78928.0
89,ZONA 11,2013,0.0,108755.0
90,ZONA 12,2013,0.0,121361.0
91,ZONA 13,2013,0.0,28533.0
92,ZONA 14,2013,0.0,38463.0
93,ZONA 15,2013,0.0,129254.0
94,ZONA 16,2013,0.0,37130.0
95,ZONA 17,2013,0.0,52001.0
96,ZONA 18,2013,0.0,78637.0
97,ZONA 19,2013,0.0,11028.0
98,ZONA 1,2013,0.0,114887.0
99,ZONA 22,2013,0.0,43299.0
100,ZONA 24,2013,0.0,1115.0
101,ZONA 25,2013,0.0,5285.0
102,ZONA 2,2013,0.0,37926.0
103,ZONA 3,2013,0.0,38562.0
104,ZONA 4,2013,0.0,11776.0
105,ZONA 5,2013,0.0,71552.0
106,ZONA 6,2013,0.0,61722.0
107,ZONA 7,2013,0.0,126379.0
108,ZONA 8,2013,0.0,20523.0
109,ZONA 9,2013,0.0,45254.0
110,Aguacatán,2013,49131.0,0.0
111,Chiantla,2013,75314.0,853.0
112,Colotenango,2013,15997.0,0.0
113,Concepción Huista,2013,42456.0,0.0
114,Cuilco,2013,88637.0,0.0
115,Huehuetenango,2013,30737.0,29900.0
116,Jacaltenango,2013,28926.0,0.0
117,La Democracia,2013,30441.0,0.0
118,La Libertad,2013,35405.0,0.0
119,Malacatancito,2013,4987.0,76227.0
120,Nentón,2013,31948.0,0.0
121,San Antonio Huista,2013,15624.0,0.0
122,San Gaspar Ixchil,2013,10952.0,0.0
123,San Ildefonso Ixtahuacán,2013,71439.0,0.0
124,San Juan Atitán,2013,7267.0,0.0
125,San Juan Ixcoy,2013,7512.0,25211.0
126,San Mateo Ixtatán,2013,18203.0,0.0
127,San Miguel Acatán,2013,28120.0,0.0
128,San Pedro Necta,2013,17576.0,0.0
129,San Rafael La Independencia,2013,28729.0,0.0
130,San Rafael Petzal,2013,10422.0,0.0
131,San Sebastián Coatán,2013,27478.0,0.0
132,San Sebastián Huehuetenango,2013,23610.0,0.0
133,Santa Ana Huista,2013,28561.0,0.0
134,Santa Bárbara,2013,32537.0,0.0
135,Santa Cruz Barillas,2013,102813.0,0.0
136,Santa Eulalia,2013,22944.0,0.0
137,Santiago Chimaltenango,2013,6825.0,0.0
138,Soloma,2013,17099.0,6497.0
139,Tectitán,2013,10708.0,0.0
140,Todos Santos Cuchumatán,2013,36897.0,0.0
141,El Estor,2013,64073.0,0.0
142,Livingston,2013,-6442420969.0,0.0
143,Los Amates,2013,68284.0,0.0
144,Morales,2013,56402.0,50510.0
145,NA,2013,-2147479759.0,0.0
146,Puerto Barrios,2013,-2147458296.0,67832.0
147,San Luis,2013,12410.0,0.0
148,Jalapa,2013,61958.0,70340.0
149,Mataquescuintla,2013,39998.0,0.0
150,Monjas,2013,29068.0,0.0
151,San Carlos Alzatate,2013,12309.0,0.0
152,San Luis Jilotepeque,2013,26858.0,0.0
153,San Manuel Chaparrón,2013,12433.0,0.0
154,San Pedro Pinula,2013,56179.0,74.0
155,Agua Blanca,2013,14682.0,0.0
156,Asunción Mita,2013,33931.0,17731.0
157,Atescatempa,2013,18566.0,0.0
158,Comapa,2013,28402.0,0.0
159,Conguaco,2013,20805.0,0.0
160,El Adelanto,2013,9438.0,0.0
161,El Progreso,2013,12076.0,14290.0
162,Jalpatagua,2013,29072.0,0.0
163,Jerez,2013,6907.0,14.0
164,Jutiapa,2013,84987.0,53024.0
165,Moyuta,2013,-8589888410.0,0.0
166,Pasaco,2013,-2147474399.0,0.0
167,Quezada,2013,22509.0,0.0
168,San José Acatempa,2013,18333.0,0.0
169,Santa Catarina Mita,2013,29312.0,0.0
170,Yupiltepeque,2013,15011.0,0.0
171,Zapotitlán,2013,11815.0,0.0
172,Dolores,2013,46159.0,0.0
173,Flores,2013,30696.0,38911.0
174,La Libertad,2013,87210.0,0.0
175,Melchor de Mencos,2013,25190.0,0.0
176,Poptún,2013,50968.0,0.0
177,San Andrés,2013,20965.0,90.0
178,San Benito,2013,1240.0,7393.0
179,San Francisco,2013,6130.0,0.0
180,San José,2013,1891.0,9723.0
181,San Luis,2013,60517.0,0.0
182,Santa Ana,2013,7131.0,263.0
183,Sayaxché,2013,74887.0,0.0
184,Almolonga,2013,0.0,17553.0
185,Cabricán,2013,25818.0,0.0
186,Cajolá,2013,12661.0,8.0
187,Cantel,2013,3625.0,37757.0
188,Coatepeque,2013,68263.0,52742.0
189,Colomba,2013,42984.0,89.0
190,Concepción Chiquirichapa,2013,18371.0,0.0
191,El Palmar,2013,27994.0,0.0
192,Flores Costa Cuca,2013,23462.0,144.0
193,Génova,2013,40613.0,0.0
194,Huitán,2013,11611.0,0.0
195,La Esperanza,2013,0.0,21077.0
196,Olintepeque,2013,0.0,31613.0
197,Ostuncalco,2013,23271.0,32832.0
198,Palestina de Los Altos,2013,15296.0,0.0
199,Quetzaltenango,2013,4104.0,157010.0
200,Salcajá,2013,0.0,24696.0
201,San Carlos Sija,2013,37463.0,0.0
202,San Francisco La Unión,2013,7061.0,446.0
203,San Martín Sacatepéquez,2013,29680.0,0.0
204,San Mateo,2013,640.0,5002.0
205,San Miguel Sigüilá,2013,604.0,5098.0
206,Sibilia,2013,11564.0,0.0
207,Zunil,2013,10914.0,2630.0
208,Canillá,2013,12338.0,0.0
209,Chajul,2013,44121.0,0.0
210,Chicaman,2013,33565.0,0.0
211,Chiché,2013,21961.0,4177.0
212,Chichicastenango,2013,132214.0,0.0
213,Chinique,2013,8999.0,0.0
214,Cunén,2013,32118.0,0.0
215,Ixcán,2013,54588.0,0.0
216,Joyabaj,2013,64275.0,0.0
217,Nebaj,2013,59465.0,0.0
218,Pachalúm,2013,11449.0,0.0
219,Patzité,2013,7706.0,2.0
220,Sacapulas,2013,45742.0,0.0
221,San Andrés Sajcabajá,2013,27666.0,0.0
222,San Antonio Ilotenango,2013,24147.0,17007.0
223,San Bartolomé Jocotenango,2013,10143.0,0.0
224,San Juan Cotzal,2013,31239.0,0.0
225,San Pedro Jocopilas,2013,27221.0,0.0
226,Santa Cruz del Quiché,2013,17011.0,46974.0
227,Uspantán,2013,57909.0,0.0
228,Zacualpa,2013,25772.0,0.0
229,Champerico,2013,-10737385216.0,0.0
230,El Asintal,2013,33753.0,0.0
231,Nuevo San Carlos,2013,23381.0,5929.0
232,Retalhuleu,2013,-8589893471.0,57221.0
233,San Andrés Villa Seca,2013,-2147434519.0,3148.0
234,San Felipe,2013,12682.0,11055.0
235,San Martín Zapotitlán,2013,52.0,10359.0
236,San Sebastián,2013,0.0,29556.0
237,Santa Cruz Muluá,2013,7734.0,5284.0
238,Alotenango,2013,12742.0,8812.0
239,Antigua Guatemala,2013,107.0,54108.0
240,Ciudad Vieja,2013,182.0,31193.0
241,Jocotenango,2013,0.0,22383.0
242,Magdalena Milpas Altas,2013,20.0,13096.0
243,Pastores,2013,310.0,16404.0
244,San Antonio Aguas Calientes,2013,0.0,11219.0
245,San Bartolomé Milpas Altas,2013,0.0,9589.0
246,San Lucas Sacatepéquez,2013,0.0,25732.0
247,San Miguel Dueñas,2013,3780.0,8140.0
248,Santa Catarina Barahona,2013,745.0,2920.0
249,Santa Lucía Milpas Altas,2013,0.0,14749.0
250,Santa María de Jesús,2013,16363.0,967.0
251,Santiago Sacatepéquez,2013,0.0,27611.0
252,Santo Domingo Xenacoj,2013,1145.0,11785.0
253,Sumpango,2013,1136.0,34776.0
254,Ayutla,2013,8572.0,27340.0
255,Catarina,2013,29706.0,1036.0
256,Comitancillo,2013,58604.0,0.0
257,Concepción Tutuapa,2013,64001.0,0.0
258,El Quetzal,2013,19454.0,3604.0
259,El Rodeo,2013,16625.0,0.0
260,El Tumbador,2013,43122.0,0.0
261,Esquipulas Palo Gordo,2013,9503.0,0.0
262,Ixchiguan,2013,28924.0,0.0
263,La Reforma,2013,18499.0,129.0
264,Malacatán,2013,43289.0,45900.0
265,Nuevo Progreso,2013,30602.0,0.0
266,Ocos,2013,30749.0,3994.0
267,Pajapita,2013,21072.0,2473.0
268,Río Blanco,2013,6119.0,0.0
269,San Antonio Sacatepéquez,2013,15722.0,633.0
270,San Cristobal Cucho,2013,16743.0,0.0
271,San José Ojetenam,2013,23079.0,0.0
272,San Lorenzo,2013,16604.0,32.0
273,San Marcos,2013,20187.0,28116.0
274,San Miguel Ixtahuacán,2013,40752.0,0.0
275,San Pablo,2013,41445.0,1635.0
276,San Pedro Sacatepéquez,2013,13261.0,59778.0
277,San Rafaél Pie de la Cuesta,2013,17295.0,0.0
278,San Sibinal,2013,15226.0,0.0
279,Sipacapa,2013,17240.0,0.0
280,Tacaná,2013,79606.0,0.0
281,Tajumulco,2013,51670.0,0.0
282,Tejutla,2013,35945.0,0.0
283,Barberena,2013,18075.0,28273.0
284,Casillas,2013,26832.0,0.0
285,Chiquimulilla,2013,-15032328522.0,0.0
286,Cuilapa,2013,14434.0,17442.0
287,Guazacapán,2013,16117.0,0.0
288,Nueva Santa Rosa,2013,35875.0,0.0
289,Oratorio,2013,28533.0,0.0
290,Pueblo Nuevo Viñas,2013,22764.0,0.0
291,San Juan Tecuaco,2013,10597.0,0.0
292,San Rafaél Las Flores,2013,12491.0,0.0
293,Santa Cruz Naranjo,2013,14697.0,0.0
294,Santa María Ixhuatán,2013,29617.0,0.0
295,Santa Rosa de Lima,2013,21842.0,0.0
296,Taxisco,2013,-12884874922.0,0.0
297,Concepción,2013,4417.0,432.0
298,Nahualá,2013,63870.0,468.0
299,NA,2013,1633.0,2196.0
300,Panajachel,2013,0.0,10443.0
301,San Andrés Semetabaj,2013,6463.0,3624.0
302,San Antonio Palopó,2013,13593.0,0.0
303,San José Chacayá,2013,3090.0,13.0
304,San Juan La Laguna,2013,14619.0,0.0
305,San Lucas Tolimán,2013,27288.0,0.0
306,San Marcos La Laguna,2013,246.0,0.0
307,San Pablo La Laguna,2013,4308.0,0.0
308,San Pedro La Laguna,2013,7579.0,0.0
309,Santa Catarina Ixtahuacan,2013,53188.0,322.0
310,Santa Catarina Palopó,2013,5083.0,78.0
311,Santa Clara La Laguna,2013,13674.0,0.0
312,Santa Cruz La Laguna,2013,2251.0,3416.0
313,Santa Lucía Utatlán,2013,23219.0,0.0
314,Santa María Visitación,2013,3005.0,0.0
315,Santiago Atitlán,2013,39670.0,0.0
316,Sololá,2013,23251.0,63335.0
317,Chicacao,2013,56528.0,23.0
318,Cuyotenango,2013,19074.0,17339.0
319,Mazatenango,2013,1559.0,80403.0
320,Patulul,2013,25571.0,0.0
321,Pueblo Nuevo,2013,11878.0,0.0
322,Río Bravo,2013,20751.0,0.0
323,Samayac,2013,2320.0,18777.0
324,San Antonio Suchitepéquez,2013,49382.0,0.0
325,San Bernardino,2013,5605.0,11081.0
326,San Francisco Zapotitlán,2013,9717.0,65.0
327,San Gabriel,2013,348.0,7724.0
328,San José El Idolo,2013,5937.0,0.0
329,San Juan Bautista,2013,8324.0,0.0
330,San Lorenzo,2013,-6442438970.0,0.0
331,San Miguel Panán,2013,5119.0,0.0
332,San Pablo Jocopilas,2013,8362.0,13352.0
333,Santa Bárbara,2013,22098.0,0.0
334,Santo Domingo Suchitepequez,2013,-2147435257.0,20.0
